b'uri',b'nome',b'codTipo',b'tipo',b'idProposicao'
https://dadosabertos.camara.leg.br/api/v2/deputados/160596,Heuler Cruvinel,10000,Deputado,2153124
https://dadosabertos.camara.leg.br/api/v2/deputados/160596,Heuler Cruvinel,10000,Deputado,2153128
https://dadosabertos.camara.leg.br/api/v2/deputados/160596,Heuler Cruvinel,10000,Deputado,2153129
https://dadosabertos.camara.leg.br/api/v2/deputados/74158,Mário Heringer,10000,Deputado,2153141
https://dadosabertos.camara.leg.br/api/v2/deputados/73486,Pompeo de Mattos,10000,Deputado,2153145
https://dadosabertos.camara.leg.br/api/v2/deputados/160426,Rogério Rosso,10000,Deputado,2153165
https://dadosabertos.camara.leg.br/api/v2/deputados/171623,Fabio Reis,10000,Deputado,2153166
https://dadosabertos.camara.leg.br/api/v2/deputados/171623,Fabio Reis,10000,Deputado,2153167
https://dadosabertos.camara.leg.br/api/v2/deputados/178841,Cícero Almeida,10000,Deputado,2153168
https://dadosabertos.camara.leg.br/api/v2/deputados/160581,Assis Melo,10000,Deputado,2153172
https://dadosabertos.camara.leg.br/api/v2/deputados/178929,Diego Garcia,10000,Deputado,2153173
https://dadosabertos.camara.leg.br/api/v2/deputados/129618,Gorete Pereira,10000,Deputado,2153174
https://dadosabertos.camara.leg.br/api/v2/deputados/129618,Gorete Pereira,10000,Deputado,2153175
https://dadosabertos.camara.leg.br/api/v2/deputados/160512,Aureo,10000,Deputado,2153183
https://dadosabertos.camara.leg.br/api/v2/deputados/178915,Betinho Gomes,10000,Deputado,2153184
https://dadosabertos.camara.leg.br/api/v2/deputados/178894,Laudivio Carvalho,10000,Deputado,2153185
https://dadosabertos.camara.leg.br/api/v2/deputados/178894,Laudivio Carvalho,10000,Deputado,2153186
https://dadosabertos.camara.leg.br/api/v2/deputados/178894,Laudivio Carvalho,10000,Deputado,2153187
https://dadosabertos.camara.leg.br/api/v2/deputados/74749,Mauro Lopes,10000,Deputado,2153188
https://dadosabertos.camara.leg.br/api/v2/deputados/160653,Roberto de Lucena,10000,Deputado,2153189
https://dadosabertos.camara.leg.br/api/v2/deputados/178942,Marco Antônio Cabral,10000,Deputado,2153190
https://dadosabertos.camara.leg.br/api/v2/deputados/160673,Giovani Cherini,10000,Deputado,2153192
https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,10000,Deputado,2153196
https://dadosabertos.camara.leg.br/api/v2/deputados/178876,Célio Silveira,10000,Deputado,2153200
https://dadosabertos.camara.leg.br/api/v2/deputados/178993,Carlos Henrique Gaguim,10000,Deputado,2153207
https://dadosabertos.camara.leg.br/api/v2/deputados/178993,Carlos Henrique Gaguim,10000,Deputado,2153208
https://dadosabertos.camara.leg.br/api/v2/deputados/74160,Patrus Ananias,10000,Deputado,2153210
https://dadosabertos.camara.leg.br/api/v2/deputados/178982,Luiz Lauro Filho,10000,Deputado,2153213
https://dadosabertos.camara.leg.br/api/v2/deputados/160552,Danrlei de Deus Hinterholz,10000,Deputado,2153214
https://dadosabertos.camara.leg.br/api/v2/deputados/178953,Expedito Netto,10000,Deputado,2153221
https://dadosabertos.camara.leg.br/api/v2/deputados/160636,Wilson Filho,10000,Deputado,2153224
https://dadosabertos.camara.leg.br/api/v2/deputados/178953,Expedito Netto,10000,Deputado,2153225
https://dadosabertos.camara.leg.br/api/v2/deputados/133439,André Figueiredo,10000,Deputado,2153238
https://dadosabertos.camara.leg.br/api/v2/deputados/178886,Juscelino Filho,10000,Deputado,2153239
https://dadosabertos.camara.leg.br/api/v2/deputados/160532,Eli Corrêa Filho,10000,Deputado,2153242
https://dadosabertos.camara.leg.br/api/v2/deputados/141411,Dagoberto Nogueira,10000,Deputado,2153246
https://dadosabertos.camara.leg.br/api/v2/deputados/178980,Goulart,10000,Deputado,2153257
https://dadosabertos.camara.leg.br/api/v2/deputados/160581,Assis Melo,10000,Deputado,2153258
https://dadosabertos.camara.leg.br/api/v2/deputados/74651,Carlos Melles,10000,Deputado,2153262
https://dadosabertos.camara.leg.br/api/v2/deputados/178966,Geovania de Sá,10000,Deputado,2153276
https://dadosabertos.camara.leg.br/api/v2/deputados/74784,Luiza Erundina,10000,Deputado,2153280
https://dadosabertos.camara.leg.br/api/v2/deputados/160601,Pr. Marco Feliciano,10000,Deputado,2153286
https://dadosabertos.camara.leg.br/api/v2/deputados/195997,Pollyana Gama,10000,Deputado,2153291
https://dadosabertos.camara.leg.br/api/v2/deputados/160543,Andre Moura,10000,Deputado,2153312
https://dadosabertos.camara.leg.br/api/v2/deputados/141536,Rômulo Gouveia,10000,Deputado,2153318
https://dadosabertos.camara.leg.br/api/v2/deputados/178909,Hélio Leite,10000,Deputado,2153320
https://dadosabertos.camara.leg.br/api/v2/deputados/178909,Hélio Leite,10000,Deputado,2153321
https://dadosabertos.camara.leg.br/api/v2/deputados/74253,Julio Lopes,10000,Deputado,2153322
https://dadosabertos.camara.leg.br/api/v2/deputados/74253,Julio Lopes,10000,Deputado,2153323
https://dadosabertos.camara.leg.br/api/v2/deputados/178942,Marco Antônio Cabral,10000,Deputado,2153324
https://dadosabertos.camara.leg.br/api/v2/deputados/160602,Arnaldo Jordy,10000,Deputado,2153325
https://dadosabertos.camara.leg.br/api/v2/deputados/178928,Christiane de Souza Yared,10000,Deputado,2153326
https://dadosabertos.camara.leg.br/api/v2/deputados/74574,Paulo Magalhães,10000,Deputado,2153329
https://dadosabertos.camara.leg.br/api/v2/deputados/74273,Jefferson Campos,10000,Deputado,2153333
https://dadosabertos.camara.leg.br/api/v2/deputados/74371,Rubens Otoni,10000,Deputado,2153334
https://dadosabertos.camara.leg.br/api/v2/deputados/74041,Luiz Couto,10000,Deputado,2153349
https://dadosabertos.camara.leg.br/api/v2/deputados/74160,Patrus Ananias,10000,Deputado,2153353
https://dadosabertos.camara.leg.br/api/v2/deputados/69871,Bacelar,10000,Deputado,2153357
https://dadosabertos.camara.leg.br/api/v2/deputados/178834,Bebeto,10000,Deputado,2153382
https://dadosabertos.camara.leg.br/api/v2/deputados/160666,Félix Mendonça Júnior,10000,Deputado,2153384
https://dadosabertos.camara.leg.br/api/v2/deputados/160576,César Halum,10000,Deputado,2153385
https://dadosabertos.camara.leg.br/api/v2/deputados/178981,Herculano Passos,10000,Deputado,2153386
https://dadosabertos.camara.leg.br/api/v2/deputados/73584,Antonio Carlos Mendes Thame,10000,Deputado,2153387
https://dadosabertos.camara.leg.br/api/v2/deputados/160588,Diego Andrade,10000,Deputado,2153393
https://dadosabertos.camara.leg.br/api/v2/deputados/160588,Diego Andrade,10000,Deputado,2153395
https://dadosabertos.camara.leg.br/api/v2/deputados/73934,Carlos Souza,10000,Deputado,2153399
https://dadosabertos.camara.leg.br/api/v2/deputados/160643,Dr. Jorge Silva,10000,Deputado,2153400
https://dadosabertos.camara.leg.br/api/v2/deputados/178837,Angelim,10000,Deputado,2153402
https://dadosabertos.camara.leg.br/api/v2/deputados/178837,Angelim,10000,Deputado,2153403
https://dadosabertos.camara.leg.br/api/v2/deputados/74253,Julio Lopes,10000,Deputado,2153404
https://dadosabertos.camara.leg.br/api/v2/deputados/73466,Rubens Bueno,10000,Deputado,2153405
https://dadosabertos.camara.leg.br/api/v2/deputados/178934,Toninho Wandscheer,10000,Deputado,2153406
https://dadosabertos.camara.leg.br/api/v2/deputados/74856,Laura Carneiro,10000,Deputado,2153407
https://dadosabertos.camara.leg.br/api/v2/deputados/74856,Laura Carneiro,10000,Deputado,2153409
https://dadosabertos.camara.leg.br/api/v2/deputados/141488,Paulo Teixeira,10000,Deputado,2153410
https://dadosabertos.camara.leg.br/api/v2/deputados/74856,Laura Carneiro,10000,Deputado,2153411
https://dadosabertos.camara.leg.br/api/v2/deputados/92699,Fernando Monteiro,10000,Deputado,2153412
https://dadosabertos.camara.leg.br/api/v2/deputados/160535,Marcon,10000,Deputado,2153413
https://dadosabertos.camara.leg.br/api/v2/deputados/178889,Zé Carlos,10000,Deputado,2153414
https://dadosabertos.camara.leg.br/api/v2/deputados/73584,Antonio Carlos Mendes Thame,10000,Deputado,2153423
https://dadosabertos.camara.leg.br/api/v2/deputados/195278,Moisés Diniz,10000,Deputado,2153429
https://dadosabertos.camara.leg.br/api/v2/deputados/160589,Bruna Furlan,10000,Deputado,2153450
https://dadosabertos.camara.leg.br/api/v2/deputados/195143,André Amaral,10000,Deputado,2153451
https://dadosabertos.camara.leg.br/api/v2/deputados/178894,Laudivio Carvalho,10000,Deputado,2153455
https://dadosabertos.camara.leg.br/api/v2/deputados/105112,Cabuçu Borges,10000,Deputado,2153457
https://dadosabertos.camara.leg.br/api/v2/deputados/141482,Leonardo Quintão,10000,Deputado,2153458
https://dadosabertos.camara.leg.br/api/v2/deputados/178825,Leo de Brito,10000,Deputado,2153459
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,10000,Deputado,2153464
https://dadosabertos.camara.leg.br/api/v2/deputados/178930,Evandro Roman,10000,Deputado,2153465
https://dadosabertos.camara.leg.br/api/v2/deputados/178906,Beto Salame,10000,Deputado,2153466
https://dadosabertos.camara.leg.br/api/v2/deputados/81232,Irajá Abreu,10000,Deputado,2153469
https://dadosabertos.camara.leg.br/api/v2/deputados/136811,Afonso Hamm,10000,Deputado,2153470
https://dadosabertos.camara.leg.br/api/v2/deputados/167722,Marcos Rogério,10000,Deputado,2153480
https://dadosabertos.camara.leg.br/api/v2/deputados/178884,Hildo Rocha,10000,Deputado,2153481
https://dadosabertos.camara.leg.br/api/v2/deputados/178947,Sóstenes Cavalcante,10000,Deputado,2153483
https://dadosabertos.camara.leg.br/api/v2/deputados/178947,Sóstenes Cavalcante,10000,Deputado,2153484
https://dadosabertos.camara.leg.br/api/v2/deputados/178947,Sóstenes Cavalcante,10000,Deputado,2153485
https://dadosabertos.camara.leg.br/api/v2/deputados/178947,Sóstenes Cavalcante,10000,Deputado,2153486
https://dadosabertos.camara.leg.br/api/v2/deputados/178947,Sóstenes Cavalcante,10000,Deputado,2153487
https://dadosabertos.camara.leg.br/api/v2/deputados/178947,Sóstenes Cavalcante,10000,Deputado,2153488
https://dadosabertos.camara.leg.br/api/v2/deputados/178947,Sóstenes Cavalcante,10000,Deputado,2153489
https://dadosabertos.camara.leg.br/api/v2/deputados/178903,Adilton Sachetti,10000,Deputado,2153494
https://dadosabertos.camara.leg.br/api/v2/deputados/160639,Professora Dorinha Seabra Rezende,10000,Deputado,2153495
https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,10000,Deputado,2153496
https://dadosabertos.camara.leg.br/api/v2/deputados/74177,Marinha Raupp,10000,Deputado,2153502
https://dadosabertos.camara.leg.br/api/v2/deputados/141445,Pepe Vargas,10000,Deputado,2153511
https://dadosabertos.camara.leg.br/api/v2/deputados/73778,Luiz Carlos Hauly,10000,Deputado,2153521
https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,10000,Deputado,2153522
https://dadosabertos.camara.leg.br/api/v2/deputados/178978,Flavinho,10000,Deputado,2153527
https://dadosabertos.camara.leg.br/api/v2/deputados/178978,Flavinho,10000,Deputado,2153528
https://dadosabertos.camara.leg.br/api/v2/deputados/178881,Aluisio Mendes,10000,Deputado,2153531
https://dadosabertos.camara.leg.br/api/v2/deputados/178986,Nilto Tatto,10000,Deputado,2153540
https://dadosabertos.camara.leg.br/api/v2/deputados/160538,Bohn Gass,10000,Deputado,2153541
https://dadosabertos.camara.leg.br/api/v2/deputados/178871,Evair Vieira de Melo,10000,Deputado,2153542
https://dadosabertos.camara.leg.br/api/v2/deputados/178987,Orlando Silva,10000,Deputado,2153543
https://dadosabertos.camara.leg.br/api/v2/deputados/178965,João Derly,10000,Deputado,2153544
https://dadosabertos.camara.leg.br/api/v2/deputados/160617,Thiago Peixoto,10000,Deputado,2153548
https://dadosabertos.camara.leg.br/api/v2/deputados/160640,Eros Biondini,10000,Deputado,2153551
https://dadosabertos.camara.leg.br/api/v2/deputados/178872,Givaldo Vieira,10000,Deputado,2153552
https://dadosabertos.camara.leg.br/api/v2/deputados/193982,Pastor Luciano Braga,10000,Deputado,2153558
https://dadosabertos.camara.leg.br/api/v2/deputados/178929,Diego Garcia,10000,Deputado,2153562
https://dadosabertos.camara.leg.br/api/v2/deputados/178929,Diego Garcia,10000,Deputado,2153564
https://dadosabertos.camara.leg.br/api/v2/deputados/160512,Aureo,10000,Deputado,2153569
https://dadosabertos.camara.leg.br/api/v2/deputados/178970,João Daniel,10000,Deputado,2153571
https://dadosabertos.camara.leg.br/api/v2/deputados/141536,Rômulo Gouveia,10000,Deputado,2153573
https://dadosabertos.camara.leg.br/api/v2/deputados/141536,Rômulo Gouveia,10000,Deputado,2153574
https://dadosabertos.camara.leg.br/api/v2/deputados/160576,César Halum,10000,Deputado,2153575
https://dadosabertos.camara.leg.br/api/v2/deputados/74041,Luiz Couto,10000,Deputado,2153576
https://dadosabertos.camara.leg.br/api/v2/deputados/178869,Vitor Valim,10000,Deputado,2153577
https://dadosabertos.camara.leg.br/api/v2/deputados/178873,Helder Salomão,10000,Deputado,2153579
https://dadosabertos.camara.leg.br/api/v2/deputados/160649,Esperidião Amin,10000,Deputado,2153580
https://dadosabertos.camara.leg.br/api/v2/deputados/178959,Hiran Gonçalves,10000,Deputado,2153581
https://dadosabertos.camara.leg.br/api/v2/deputados/178970,João Daniel,10000,Deputado,2153582
https://dadosabertos.camara.leg.br/api/v2/deputados/141401,Carlos Bezerra,10000,Deputado,2153585
https://dadosabertos.camara.leg.br/api/v2/deputados/178929,Diego Garcia,10000,Deputado,2153590
https://dadosabertos.camara.leg.br/api/v2/deputados/160612,Sergio Zveiter,10000,Deputado,2153600
https://dadosabertos.camara.leg.br/api/v2/deputados/178938,Cabo Daciolo,10000,Deputado,2153604
https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário,10000,Deputado,2153605
https://dadosabertos.camara.leg.br/api/v2/deputados/178861,Ronaldo Carletto,10000,Deputado,2153609
https://dadosabertos.camara.leg.br/api/v2/deputados/66828,Fausto Pinato,10000,Deputado,2153612
https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,10000,Deputado,2153613
https://dadosabertos.camara.leg.br/api/v2/deputados/74848,Jandira Feghali,10000,Deputado,2153617
https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,10000,Deputado,2153618
https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,10000,Deputado,2153619
https://dadosabertos.camara.leg.br/api/v2/deputados/160509,Jorginho Mello,10000,Deputado,2153623
https://dadosabertos.camara.leg.br/api/v2/deputados/141439,Chico D'Angelo,10000,Deputado,2153624
https://dadosabertos.camara.leg.br/api/v2/deputados/160643,Dr. Jorge Silva,10000,Deputado,2153625
https://dadosabertos.camara.leg.br/api/v2/deputados/160646,Delegado Francischini,10000,Deputado,2153626
https://dadosabertos.camara.leg.br/api/v2/deputados/74784,Luiza Erundina,10000,Deputado,2153627
https://dadosabertos.camara.leg.br/api/v2/deputados/178825,Leo de Brito,10000,Deputado,2153629
https://dadosabertos.camara.leg.br/api/v2/deputados/178931,Luciano Ducci,10000,Deputado,2153635
https://dadosabertos.camara.leg.br/api/v2/deputados/178931,Luciano Ducci,10000,Deputado,2153636
https://dadosabertos.camara.leg.br/api/v2/deputados/178931,Luciano Ducci,10000,Deputado,2153637
https://dadosabertos.camara.leg.br/api/v2/deputados/164359,Delegado Waldir,10000,Deputado,2153644
https://dadosabertos.camara.leg.br/api/v2/deputados/141555,Vinicius Carvalho,10000,Deputado,2153647
https://dadosabertos.camara.leg.br/api/v2/deputados/160636,Wilson Filho,10000,Deputado,2153648
https://dadosabertos.camara.leg.br/api/v2/deputados/195278,Moisés Diniz,10000,Deputado,2153654
https://dadosabertos.camara.leg.br/api/v2/deputados/74399,Onyx Lorenzoni,10000,Deputado,2153656
https://dadosabertos.camara.leg.br/api/v2/deputados/152610,Roberto Alves,10000,Deputado,2153659
https://dadosabertos.camara.leg.br/api/v2/deputados/178969,Fábio Mitidieri,10000,Deputado,2153660
https://dadosabertos.camara.leg.br/api/v2/deputados/141428,Fábio Faria,10000,Deputado,2153662
https://dadosabertos.camara.leg.br/api/v2/deputados/92699,Fernando Monteiro,10000,Deputado,2153667
https://dadosabertos.camara.leg.br/api/v2/deputados/178950,Antônio Jácome,10000,Deputado,2153668
https://dadosabertos.camara.leg.br/api/v2/deputados/178930,Evandro Roman,10000,Deputado,2153670
https://dadosabertos.camara.leg.br/api/v2/deputados/178894,Laudivio Carvalho,10000,Deputado,2153671
https://dadosabertos.camara.leg.br/api/v2/deputados/178894,Laudivio Carvalho,10000,Deputado,2153672
https://dadosabertos.camara.leg.br/api/v2/deputados/178894,Laudivio Carvalho,10000,Deputado,2153673
https://dadosabertos.camara.leg.br/api/v2/deputados/178894,Laudivio Carvalho,10000,Deputado,2153674
https://dadosabertos.camara.leg.br/api/v2/deputados/178830,Dr. Sinval Malheiros,10000,Deputado,2153675
https://dadosabertos.camara.leg.br/api/v2/deputados/178830,Dr. Sinval Malheiros,10000,Deputado,2153676
https://dadosabertos.camara.leg.br/api/v2/deputados/4931,Izalci Lucas,10000,Deputado,2153677
https://dadosabertos.camara.leg.br/api/v2/deputados/73579,Alberto Fraga,10000,Deputado,2153678
https://dadosabertos.camara.leg.br/api/v2/deputados/178830,Dr. Sinval Malheiros,10000,Deputado,2153679
https://dadosabertos.camara.leg.br/api/v2/deputados/178830,Dr. Sinval Malheiros,10000,Deputado,2153680
https://dadosabertos.camara.leg.br/api/v2/deputados/178830,Dr. Sinval Malheiros,10000,Deputado,2153681
https://dadosabertos.camara.leg.br/api/v2/deputados/74057,Alice Portugal,10000,Deputado,2153685
https://dadosabertos.camara.leg.br/api/v2/deputados/178993,Carlos Henrique Gaguim,10000,Deputado,2153687
https://dadosabertos.camara.leg.br/api/v2/deputados/178993,Carlos Henrique Gaguim,10000,Deputado,2153688
https://dadosabertos.camara.leg.br/api/v2/deputados/74378,Assis do Couto,10000,Deputado,2153689
https://dadosabertos.camara.leg.br/api/v2/deputados/160541,Arthur Lira,10000,Deputado,2153691
https://dadosabertos.camara.leg.br/api/v2/deputados/160581,Assis Melo,10000,Deputado,2153692
https://dadosabertos.camara.leg.br/api/v2/deputados/178973,Ana Perugini,10000,Deputado,2153693
https://dadosabertos.camara.leg.br/api/v2/deputados/178891,Caio Narcio,10000,Deputado,2153695
https://dadosabertos.camara.leg.br/api/v2/deputados/178891,Caio Narcio,10000,Deputado,2153698
https://dadosabertos.camara.leg.br/api/v2/deputados/160541,Arthur Lira,10000,Deputado,2153699
https://dadosabertos.camara.leg.br/api/v2/deputados/160633,Mandetta,10000,Deputado,2153700
https://dadosabertos.camara.leg.br/api/v2/deputados/178857,Jorge Solla,10000,Deputado,2153701
https://dadosabertos.camara.leg.br/api/v2/deputados/178857,Jorge Solla,10000,Deputado,2153702
https://dadosabertos.camara.leg.br/api/v2/deputados/178857,Jorge Solla,10000,Deputado,2153703
https://dadosabertos.camara.leg.br/api/v2/deputados/74856,Laura Carneiro,10000,Deputado,2153708
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2153714
https://dadosabertos.camara.leg.br/api/v2/deputados/178878,Giuseppe Vecci,10000,Deputado,2153716
https://dadosabertos.camara.leg.br/api/v2/deputados/152605,Glauber Braga,10000,Deputado,2153719
https://dadosabertos.camara.leg.br/api/v2/deputados/141536,Rômulo Gouveia,10000,Deputado,2153720
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,10000,Deputado,2153721
https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães,10000,Deputado,2153726
https://dadosabertos.camara.leg.br/api/v2/deputados/160602,Arnaldo Jordy,10000,Deputado,2153727
https://dadosabertos.camara.leg.br/api/v2/deputados/178891,Caio Narcio,10000,Deputado,2153728
https://dadosabertos.camara.leg.br/api/v2/deputados/73586,Júlio Delgado,10000,Deputado,2153729
https://dadosabertos.camara.leg.br/api/v2/deputados/178993,Carlos Henrique Gaguim,10000,Deputado,2153730
https://dadosabertos.camara.leg.br/api/v2/deputados/160589,Bruna Furlan,10000,Deputado,2153731
https://dadosabertos.camara.leg.br/api/v2/deputados/178912,Pedro Cunha Lima,10000,Deputado,2153732
https://dadosabertos.camara.leg.br/api/v2/deputados/74057,Alice Portugal,10000,Deputado,2153734
https://dadosabertos.camara.leg.br/api/v2/deputados/74057,Alice Portugal,10000,Deputado,2153735
https://dadosabertos.camara.leg.br/api/v2/deputados/74057,Alice Portugal,10000,Deputado,2153736
https://dadosabertos.camara.leg.br/api/v2/deputados/74057,Alice Portugal,10000,Deputado,2153737
https://dadosabertos.camara.leg.br/api/v2/deputados/141411,Dagoberto Nogueira,10000,Deputado,2153738
https://dadosabertos.camara.leg.br/api/v2/deputados/160512,Aureo,10000,Deputado,2153739
https://dadosabertos.camara.leg.br/api/v2/deputados/152605,Glauber Braga,10000,Deputado,2153740
https://dadosabertos.camara.leg.br/api/v2/deputados/152605,Glauber Braga,10000,Deputado,2153741
https://dadosabertos.camara.leg.br/api/v2/deputados/152605,Glauber Braga,10000,Deputado,2153742
https://dadosabertos.camara.leg.br/api/v2/deputados/178953,Expedito Netto,10000,Deputado,2153743
https://dadosabertos.camara.leg.br/api/v2/deputados/152605,Glauber Braga,10000,Deputado,2153744
https://dadosabertos.camara.leg.br/api/v2/deputados/152605,Glauber Braga,10000,Deputado,2153745
https://dadosabertos.camara.leg.br/api/v2/deputados/178883,Eliziane Gama,10000,Deputado,2153746
https://dadosabertos.camara.leg.br/api/v2/deputados/141529,Roberto Britto,10000,Deputado,2153747
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2153748
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2153749
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2153750
https://dadosabertos.camara.leg.br/api/v2/deputados/141398,Carlos Zarattini,10000,Deputado,2153751
https://dadosabertos.camara.leg.br/api/v2/deputados/178989,Renata Abreu,10000,Deputado,2153753
https://dadosabertos.camara.leg.br/api/v2/deputados/178989,Renata Abreu,10000,Deputado,2153754
https://dadosabertos.camara.leg.br/api/v2/deputados/178989,Renata Abreu,10000,Deputado,2153755
https://dadosabertos.camara.leg.br/api/v2/deputados/178989,Renata Abreu,10000,Deputado,2153756
https://dadosabertos.camara.leg.br/api/v2/deputados/178989,Renata Abreu,10000,Deputado,2153757
https://dadosabertos.camara.leg.br/api/v2/deputados/178989,Renata Abreu,10000,Deputado,2153758
https://dadosabertos.camara.leg.br/api/v2/deputados/178989,Renata Abreu,10000,Deputado,2153759
https://dadosabertos.camara.leg.br/api/v2/deputados/178989,Renata Abreu,10000,Deputado,2153760
https://dadosabertos.camara.leg.br/api/v2/deputados/141422,Efraim Filho,10000,Deputado,2153761
https://dadosabertos.camara.leg.br/api/v2/deputados/141422,Efraim Filho,10000,Deputado,2153762
https://dadosabertos.camara.leg.br/api/v2/deputados/141422,Efraim Filho,10000,Deputado,2153763
https://dadosabertos.camara.leg.br/api/v2/deputados/178943,Marcos Soares,10000,Deputado,2153764
https://dadosabertos.camara.leg.br/api/v2/deputados/141422,Efraim Filho,10000,Deputado,2153765
https://dadosabertos.camara.leg.br/api/v2/deputados/160600,Arthur Oliveira Maia,10000,Deputado,2153766
https://dadosabertos.camara.leg.br/api/v2/deputados/74554,José Rocha,10000,Deputado,2153773
https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,10000,Deputado,2153774
https://dadosabertos.camara.leg.br/api/v2/deputados/178896,Newton Cardoso Jr,10000,Deputado,2153775
https://dadosabertos.camara.leg.br/api/v2/deputados/73666,Jovair Arantes,10000,Deputado,2153776
https://dadosabertos.camara.leg.br/api/v2/deputados/141430,Felipe Bornier,10000,Deputado,2153777
https://dadosabertos.camara.leg.br/api/v2/deputados/141553,Vanderlei Macris,10000,Deputado,2153778
https://dadosabertos.camara.leg.br/api/v2/deputados/73441,Celso Russomanno,10000,Deputado,2153781
https://dadosabertos.camara.leg.br/api/v2/deputados/141401,Carlos Bezerra,10000,Deputado,2153785
https://dadosabertos.camara.leg.br/api/v2/deputados/141422,Efraim Filho,10000,Deputado,2153787
https://dadosabertos.camara.leg.br/api/v2/deputados/198963,Rogério Silva,10000,Deputado,2153788
https://dadosabertos.camara.leg.br/api/v2/deputados/151208,Laercio Oliveira,10000,Deputado,2153815
https://dadosabertos.camara.leg.br/api/v2/deputados/74156,Leonardo Monteiro,10000,Deputado,2153819
https://dadosabertos.camara.leg.br/api/v2/deputados/74833,Arolde de Oliveira,10000,Deputado,2153833
https://dadosabertos.camara.leg.br/api/v2/deputados/178926,Rodrigo Martins,10000,Deputado,2153835
https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,10000,Deputado,2153840
https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,10000,Deputado,2153841
https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,10000,Deputado,2153842
https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,10000,Deputado,2153843
https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,10000,Deputado,2153844
https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,10000,Deputado,2153845
https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,10000,Deputado,2153847
https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,10000,Deputado,2153848
https://dadosabertos.camara.leg.br/api/v2/deputados/178829,Capitão Augusto,10000,Deputado,2153849
https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,10000,Deputado,2153862
https://dadosabertos.camara.leg.br/api/v2/deputados/160581,Assis Melo,10000,Deputado,2153871
https://dadosabertos.camara.leg.br/api/v2/deputados/74158,Mário Heringer,10000,Deputado,2153872
https://dadosabertos.camara.leg.br/api/v2/deputados/74158,Mário Heringer,10000,Deputado,2153873
https://dadosabertos.camara.leg.br/api/v2/deputados/141515,Otavio Leite,10000,Deputado,2153876
https://dadosabertos.camara.leg.br/api/v2/deputados/74554,José Rocha,10000,Deputado,2153877
https://dadosabertos.camara.leg.br/api/v2/deputados/148134,Professor Victório Galli,10000,Deputado,2153882
https://dadosabertos.camara.leg.br/api/v2/deputados/148134,Professor Victório Galli,10000,Deputado,2153883
https://dadosabertos.camara.leg.br/api/v2/deputados/160637,Ronaldo Fonseca,10000,Deputado,2153884
https://dadosabertos.camara.leg.br/api/v2/deputados/178830,Dr. Sinval Malheiros,10000,Deputado,2153886
https://dadosabertos.camara.leg.br/api/v2/deputados/73466,Rubens Bueno,10000,Deputado,2153902
https://dadosabertos.camara.leg.br/api/v2/deputados/178891,Caio Narcio,10000,Deputado,2153910
https://dadosabertos.camara.leg.br/api/v2/deputados/178989,Renata Abreu,10000,Deputado,2153916
https://dadosabertos.camara.leg.br/api/v2/deputados/177282,Subtenente Gonzaga,10000,Deputado,2153917
https://dadosabertos.camara.leg.br/api/v2/deputados/134812,Edmilson Rodrigues,10000,Deputado,2153935
https://dadosabertos.camara.leg.br/api/v2/deputados/178846,Alfredo Nascimento,10000,Deputado,2153936
https://dadosabertos.camara.leg.br/api/v2/deputados/178977,Eduardo Cury,10000,Deputado,2153938
https://dadosabertos.camara.leg.br/api/v2/deputados/141478,Laerte Bessa,10000,Deputado,2153952
https://dadosabertos.camara.leg.br/api/v2/deputados/141384,Valadares Filho,10000,Deputado,2153955
https://dadosabertos.camara.leg.br/api/v2/deputados/141516,Paulo Abi-Ackel,10000,Deputado,2153958
